district,democrat,republican,other,state,year,target
102,11099.0,24761.0,0.0,michigan,2016,0
103,18589.0,25988.0,0.0,michigan,2016,0
104,21864.0,26020.0,2714.0,michigan,2016,0
105,14322.0,33509.0,0.0,michigan,2016,0
106,16937.0,29798.0,1838.0,michigan,2016,0
107,14781.0,30131.0,0.0,michigan,2016,0
108,19725.0,22013.0,0.0,michigan,2016,0
109,25380.0,13892.0,1457.0,michigan,2016,1
11,23721.0,12749.0,0.0,michigan,2016,1
110,23532.0,15016.0,0.0,michigan,2016,1
12,24716.0,12112.0,0.0,michigan,2016,1
13,23744.0,15336.0,0.0,michigan,2016,1
14,20252.0,12178.0,1639.0,michigan,2016,1
15,21739.0,13452.0,0.0,michigan,2016,1
16,24147.0,13599.0,0.0,michigan,2016,1
17,17151.0,20232.0,1355.0,michigan,2016,0
18,29247.0,16953.0,0.0,michigan,2016,1
19,19504.0,31045.0,0.0,michigan,2016,0
2,25409.0,9962.0,0.0,michigan,2016,1
20,23768.0,27440.0,0.0,michigan,2016,0
21,28260.0,19292.0,0.0,michigan,2016,1
22,21487.0,12341.0,1780.0,michigan,2016,1
23,24100.0,23777.0,0.0,michigan,2016,1
24,19553.0,23968.0,0.0,michigan,2016,0
25,21899.0,18573.0,0.0,michigan,2016,1
26,26785.0,18333.0,0.0,michigan,2016,1
27,36392.0,11007.0,0.0,michigan,2016,1
28,22680.0,11381.0,0.0,michigan,2016,1
29,23097.0,8253.0,1068.0,michigan,2016,1
3,28766.0,955.0,0.0,michigan,2016,1
30,17026.0,19863.0,0.0,michigan,2016,0
31,22735.0,15743.0,2007.0,michigan,2016,1
32,14631.0,25629.0,0.0,michigan,2016,0
33,12987.0,30295.0,0.0,michigan,2016,0
34,24248.0,3136.0,0.0,michigan,2016,1
35,44737.0,8639.0,0.0,michigan,2016,1
36,13048.0,33293.0,0.0,michigan,2016,0
37,29181.0,17209.0,1743.0,michigan,2016,1
38,20711.0,28205.0,0.0,michigan,2016,0
39,20975.0,25024.0,3643.0,michigan,2016,0
4,24970.0,1397.0,796.0,michigan,2016,1
40,26669.0,30664.0,0.0,michigan,2016,0
41,20606.0,26708.0,0.0,michigan,2016,0
42,17309.0,34015.0,2167.0,michigan,2016,0
43,16309.0,30923.0,0.0,michigan,2016,0
44,15470.0,33731.0,0.0,michigan,2016,0
45,17792.0,29121.0,0.0,michigan,2016,0
46,14642.0,33073.0,0.0,michigan,2016,0
47,12918.0,32616.0,2314.0,michigan,2016,0
48,22888.0,19641.0,0.0,michigan,2016,1
49,24862.0,11458.0,0.0,michigan,2016,1
5,17832.0,1444.0,0.0,michigan,2016,1
50,22773.0,20992.0,0.0,michigan,2016,1
51,17050.0,30468.0,2677.0,michigan,2016,0
52,27620.0,23535.0,1519.0,michigan,2016,1
53,35502.0,7176.0,1476.0,michigan,2016,1
54,30148.0,10053.0,0.0,michigan,2016,1
55,30097.0,13312.0,0.0,michigan,2016,1
56,16316.0,24509.0,1179.0,michigan,2016,0
57,18332.0,23698.0,0.0,michigan,2016,0
58,8968.0,27444.0,0.0,michigan,2016,0
59,12117.0,24342.0,0.0,michigan,2016,0
6,26301.0,2125.0,0.0,michigan,2016,1
60,26570.0,9595.0,2170.0,michigan,2016,1
61,22755.0,25149.0,3018.0,michigan,2016,0
62,17490.0,17699.0,1660.0,michigan,2016,0
63,14749.0,26878.0,2523.0,michigan,2016,0
64,13443.0,22426.0,0.0,michigan,2016,0
65,14321.0,25098.0,2055.0,michigan,2016,0
66,18568.0,22024.0,0.0,michigan,2016,0
67,24929.0,20698.0,0.0,michigan,2016,1
68,28373.0,8365.0,2132.0,michigan,2016,1
69,29366.0,13585.0,0.0,michigan,2016,1
7,32896.0,806.0,0.0,michigan,2016,1
70,10625.0,21001.0,1584.0,michigan,2016,0
71,20926.0,26315.0,1450.0,michigan,2016,0
72,18693.0,26343.0,0.0,michigan,2016,0
73,17855.0,35216.0,2165.0,michigan,2016,0
74,13915.0,29255.0,2183.0,michigan,2016,0
75,25868.0,7996.0,0.0,michigan,2016,1
76,27046.0,18473.0,603.0,michigan,2016,1
77,14528.0,27946.0,0.0,michigan,2016,0
78,12529.0,26037.0,0.0,michigan,2016,0
79,15461.0,23657.0,1129.0,michigan,2016,0
8,33270.0,1470.0,0.0,michigan,2016,1
80,12376.0,29721.0,1990.0,michigan,2016,0
81,12633.0,28068.0,0.0,michigan,2016,0
82,13492.0,29962.0,0.0,michigan,2016,0
83,12345.0,23108.0,1350.0,michigan,2016,0
84,14026.0,26142.0,0.0,michigan,2016,0
85,15124.0,24683.0,1674.0,michigan,2016,0
86,16516.0,28617.0,1461.0,michigan,2016,0
87,12955.0,30957.0,2238.0,michigan,2016,0
88,11410.0,34356.0,0.0,michigan,2016,0
89,17051.0,30340.0,2231.0,michigan,2016,0
9,27560.0,1668.0,0.0,michigan,2016,1
90,11533.0,30968.0,0.0,michigan,2016,0
91,18558.0,20959.0,2965.0,michigan,2016,0
92,22584.0,10528.0,0.0,michigan,2016,1
93,15508.0,29328.0,2428.0,michigan,2016,0
94,16402.0,30150.0,0.0,michigan,2016,0
95,23809.0,8419.0,0.0,michigan,2016,1
96,22992.0,16665.0,0.0,michigan,2016,1
97,13074.0,24124.0,0.0,michigan,2016,0
98,16975.0,25642.0,0.0,michigan,2016,0
99,15291.0,18358.0,0.0,michigan,2016,0
10a,8831.0,12919.0,0.0,minnesota,2016,0
10b,8200.0,14074.0,0.0,minnesota,2016,0
11a,11833.0,7968.0,0.0,minnesota,2016,1
11b,7122.0,10904.0,0.0,minnesota,2016,0
12a,8498.0,13021.0,0.0,minnesota,2016,0
12b,0.0,1.0,0.0,minnesota,2016,0
13a,7201.0,14023.0,0.0,minnesota,2016,0
13b,6465.0,14882.0,0.0,minnesota,2016,0
14a,9059.0,10961.0,0.0,minnesota,2016,0
14b,8427.0,8887.0,0.0,minnesota,2016,0
15a,6973.0,12317.0,0.0,minnesota,2016,0
15b,6732.0,14949.0,0.0,minnesota,2016,0
16a,6096.0,13048.0,0.0,minnesota,2016,0
16b,5333.0,14529.0,0.0,minnesota,2016,0
17a,8045.0,11603.0,0.0,minnesota,2016,0
17b,8075.0,11908.0,0.0,minnesota,2016,0
18a,0.0,1.0,0.0,minnesota,2016,0
18b,6229.0,13167.0,0.0,minnesota,2016,0
19a,11158.0,10003.0,0.0,minnesota,2016,1
19b,11377.0,7685.0,0.0,minnesota,2016,1
1a,4982.0,14417.0,0.0,minnesota,2016,0
1b,6458.0,11895.0,0.0,minnesota,2016,0
20a,8434.0,13128.0,0.0,minnesota,2016,0
20b,11538.0,9754.0,0.0,minnesota,2016,1
21a,9503.0,11643.0,0.0,minnesota,2016,0
21b,7270.0,13688.0,0.0,minnesota,2016,0
22a,5564.0,14316.0,0.0,minnesota,2016,0
22b,5207.0,11890.0,0.0,minnesota,2016,0
23a,6390.0,13700.0,0.0,minnesota,2016,0
23b,6574.0,13332.0,0.0,minnesota,2016,0
24a,8439.0,11156.0,0.0,minnesota,2016,0
24b,7441.0,10475.0,0.0,minnesota,2016,0
25a,8615.0,12934.0,0.0,minnesota,2016,0
25b,10886.0,10106.0,0.0,minnesota,2016,1
26a,10737.0,7168.0,0.0,minnesota,2016,1
26b,9526.0,13832.0,0.0,minnesota,2016,0
27a,7633.0,12329.0,0.0,minnesota,2016,0
27b,9485.0,8192.0,0.0,minnesota,2016,1
28a,11862.0,6897.0,0.0,minnesota,2016,1
28b,9651.0,11614.0,0.0,minnesota,2016,0
29a,6482.0,14916.0,0.0,minnesota,2016,0
29b,6714.0,12808.0,0.0,minnesota,2016,0
2a,6925.0,12387.0,0.0,minnesota,2016,0
2b,7617.0,11905.0,0.0,minnesota,2016,0
30a,6527.0,14305.0,0.0,minnesota,2016,0
30b,6371.0,15050.0,0.0,minnesota,2016,0
31a,6208.0,14815.0,0.0,minnesota,2016,0
31b,7438.0,14785.0,0.0,minnesota,2016,0
32a,7551.0,12928.0,0.0,minnesota,2016,0
32b,1.0,1.0,0.0,minnesota,2016,1
33a,8117.0,17162.0,0.0,minnesota,2016,0
33b,9715.0,14836.0,0.0,minnesota,2016,0
34a,7996.0,15518.0,0.0,minnesota,2016,0
34b,10841.0,13773.0,0.0,minnesota,2016,0
35a,8009.0,12768.0,0.0,minnesota,2016,0
35b,7990.0,14705.0,0.0,minnesota,2016,0
36a,8652.0,12119.0,0.0,minnesota,2016,0
36b,12064.0,9560.0,0.0,minnesota,2016,1
37a,9485.0,8946.0,1647.0,minnesota,2016,1
37b,11305.0,11473.0,0.0,minnesota,2016,0
38a,8448.0,13471.0,0.0,minnesota,2016,0
38b,10465.0,13875.0,0.0,minnesota,2016,0
39a,9124.0,14565.0,0.0,minnesota,2016,0
39b,9564.0,13793.0,0.0,minnesota,2016,0
3a,13874.0,8017.0,0.0,minnesota,2016,1
3b,13429.0,9090.0,0.0,minnesota,2016,1
40a,1.0,0.0,0.0,minnesota,2016,1
40b,11154.0,4872.0,0.0,minnesota,2016,1
41a,12168.0,7946.0,0.0,minnesota,2016,1
41b,12936.0,7465.0,0.0,minnesota,2016,1
42a,11537.0,11662.0,0.0,minnesota,2016,0
42b,12845.0,9688.0,0.0,minnesota,2016,1
43a,11970.0,9767.0,0.0,minnesota,2016,1
43b,12017.0,8123.0,0.0,minnesota,2016,1
44a,11433.0,13486.0,0.0,minnesota,2016,0
44b,13929.0,11393.0,0.0,minnesota,2016,1
45a,11635.0,8797.0,0.0,minnesota,2016,1
45b,15261.0,7098.0,0.0,minnesota,2016,1
46a,15187.0,8525.0,0.0,minnesota,2016,1
46b,14988.0,6760.0,0.0,minnesota,2016,1
47a,6631.0,16696.0,0.0,minnesota,2016,0
47b,8510.0,14191.0,0.0,minnesota,2016,0
48a,12984.0,12110.0,0.0,minnesota,2016,1
48b,8183.0,13559.0,0.0,minnesota,2016,0
49a,12499.0,13075.0,0.0,minnesota,2016,0
49b,14399.0,11542.0,0.0,minnesota,2016,1
4a,11653.0,7066.0,0.0,minnesota,2016,1
4b,11054.0,9460.0,0.0,minnesota,2016,1
50a,12217.0,7074.0,0.0,minnesota,2016,1
50b,12084.0,10429.0,0.0,minnesota,2016,1
51a,12036.0,8769.0,0.0,minnesota,2016,1
51b,13311.0,10212.0,0.0,minnesota,2016,1
52a,13737.0,7929.0,0.0,minnesota,2016,1
52b,10880.0,11001.0,0.0,minnesota,2016,0
53a,12348.0,8535.0,0.0,minnesota,2016,1
53b,10620.0,13740.0,0.0,minnesota,2016,0
54a,9877.0,10483.0,0.0,minnesota,2016,0
54b,9633.0,11958.0,0.0,minnesota,2016,0
55a,8594.0,10898.0,0.0,minnesota,2016,0
55b,7112.0,15947.0,0.0,minnesota,2016,0
56a,9466.0,12069.0,0.0,minnesota,2016,0
56b,10165.0,11215.0,0.0,minnesota,2016,0
57a,11825.0,10758.0,0.0,minnesota,2016,1
57b,10656.0,12382.0,0.0,minnesota,2016,0
58a,8852.0,13691.0,0.0,minnesota,2016,0
58b,7542.0,13926.0,0.0,minnesota,2016,0
59a,12585.0,2903.0,0.0,minnesota,2016,1
59b,14877.0,4440.0,0.0,minnesota,2016,1
5a,8808.0,10318.0,0.0,minnesota,2016,0
5b,9011.0,11499.0,919.0,minnesota,2016,0
60a,15587.0,0.0,5423.0,minnesota,2016,1
60b,15860.0,3820.0,0.0,minnesota,2016,1
61a,21656.0,5615.0,0.0,minnesota,2016,1
61b,20282.0,4885.0,0.0,minnesota,2016,1
62a,12657.0,1600.0,0.0,minnesota,2016,1
62b,1.0,0.0,0.0,minnesota,2016,1
63a,20366.0,3427.0,0.0,minnesota,2016,1
63b,17769.0,5465.0,0.0,minnesota,2016,1
64a,18254.0,4588.0,0.0,minnesota,2016,1
64b,18242.0,6103.0,0.0,minnesota,2016,1
65a,12665.0,2564.0,0.0,minnesota,2016,1
65b,13995.0,4098.0,0.0,minnesota,2016,1
66a,15372.0,7067.0,0.0,minnesota,2016,1
66b,11687.0,2903.0,0.0,minnesota,2016,1
67a,9945.0,3022.0,0.0,minnesota,2016,1
67b,10021.0,3553.0,820.0,minnesota,2016,1
6a,11852.0,8209.0,0.0,minnesota,2016,1
6b,13111.0,8558.0,0.0,minnesota,2016,1
7a,15956.0,6678.0,0.0,minnesota,2016,1
7b,13824.0,5641.0,0.0,minnesota,2016,1
8a,7556.0,14196.0,0.0,minnesota,2016,0
8b,7962.0,14749.0,0.0,minnesota,2016,0
9a,6078.0,13304.0,0.0,minnesota,2016,0
9b,5402.0,14139.0,0.0,minnesota,2016,0
1,0.0,1.0,0.0,missouri,2016,0
10,1.0,0.0,0.0,missouri,2016,1
100,0.0,1.0,0.0,missouri,2016,0
101,5765.0,14936.0,0.0,missouri,2016,0
102,0.0,1.0,0.0,missouri,2016,0
103,6026.0,14019.0,816.0,missouri,2016,0
104,7064.0,12318.0,0.0,missouri,2016,0
105,7526.0,12859.0,528.0,missouri,2016,0
106,7281.0,10447.0,0.0,missouri,2016,0
107,6826.0,12200.0,0.0,missouri,2016,0
108,6663.0,14271.0,0.0,missouri,2016,0
109,0.0,14164.0,3301.0,missouri,2016,0
11,0.0,1.0,0.0,missouri,2016,0
110,0.0,1.0,0.0,missouri,2016,0
111,5020.0,10699.0,1510.0,missouri,2016,0
112,7278.0,10754.0,0.0,missouri,2016,0
113,6995.0,9598.0,0.0,missouri,2016,0
114,0.0,1.0,0.0,missouri,2016,0
115,3972.0,10110.0,646.0,missouri,2016,0
116,0.0,1.0,0.0,missouri,2016,0
117,5567.0,7302.0,0.0,missouri,2016,0
118,1.0,0.0,0.0,missouri,2016,1
119,0.0,1.0,0.0,missouri,2016,0
12,7003.0,12055.0,586.0,missouri,2016,0
120,0.0,1.0,0.0,missouri,2016,0
121,0.0,1.0,0.0,missouri,2016,0
122,0.0,1.0,0.0,missouri,2016,0
123,0.0,1.0,0.0,missouri,2016,0
124,0.0,1.0,0.0,missouri,2016,0
125,0.0,1.0,0.0,missouri,2016,0
126,0.0,1.0,0.0,missouri,2016,0
127,0.0,14646.0,2424.0,missouri,2016,0
128,0.0,13804.0,2349.0,missouri,2016,0
129,0.0,14260.0,1842.0,missouri,2016,0
13,8636.0,12440.0,0.0,missouri,2016,0
130,3762.0,14247.0,0.0,missouri,2016,0
131,4148.0,10267.0,735.0,missouri,2016,0
132,5215.0,4243.0,521.0,missouri,2016,1
133,5741.0,12368.0,0.0,missouri,2016,0
134,6313.0,9901.0,741.0,missouri,2016,0
135,7177.0,8187.0,887.0,missouri,2016,0
136,8214.0,13581.0,0.0,missouri,2016,0
137,0.0,1.0,0.0,missouri,2016,0
138,0.0,1.0,0.0,missouri,2016,0
139,0.0,1.0,0.0,missouri,2016,0
14,9316.0,10295.0,0.0,missouri,2016,0
140,4175.0,14371.0,413.0,missouri,2016,0
141,0.0,1.0,0.0,missouri,2016,0
142,2569.0,11308.0,0.0,missouri,2016,0
143,0.0,1.0,0.0,missouri,2016,0
144,0.0,1.0,0.0,missouri,2016,0
145,2873.0,12773.0,603.0,missouri,2016,0
146,0.0,1.0,0.0,missouri,2016,0
147,0.0,10575.0,3782.0,missouri,2016,0
148,0.0,1.0,0.0,missouri,2016,0
149,5588.0,7469.0,0.0,missouri,2016,0
15,1.0,0.0,0.0,missouri,2016,1
150,3691.0,7692.0,0.0,missouri,2016,0
151,0.0,1.0,0.0,missouri,2016,0
152,0.0,1.0,0.0,missouri,2016,0
153,3920.0,11681.0,0.0,missouri,2016,0
154,0.0,11563.0,3868.0,missouri,2016,0
155,0.0,1.0,0.0,missouri,2016,0
156,0.0,1.0,0.0,missouri,2016,0
157,0.0,11632.0,4050.0,missouri,2016,0
158,0.0,1.0,0.0,missouri,2016,0
159,0.0,1.0,0.0,missouri,2016,0
16,0.0,1.0,0.0,missouri,2016,0
160,0.0,1.0,0.0,missouri,2016,0
161,0.0,1.0,0.0,missouri,2016,0
162,0.0,1.0,0.0,missouri,2016,0
163,0.0,1.0,0.0,missouri,2016,0
17,8979.0,8146.0,649.0,missouri,2016,1
18,1.0,0.0,0.0,missouri,2016,1
19,5479.0,0.0,1674.0,missouri,2016,1
2,0.0,1.0,0.0,missouri,2016,0
20,5023.0,9972.0,0.0,missouri,2016,0
21,8331.0,6145.0,0.0,missouri,2016,1
22,1.0,0.0,0.0,missouri,2016,1
23,1.0,0.0,0.0,missouri,2016,1
24,1.0,0.0,0.0,missouri,2016,1
25,1.0,0.0,0.0,missouri,2016,1
26,1.0,0.0,0.0,missouri,2016,1
27,1.0,0.0,0.0,missouri,2016,1
28,9143.0,6062.0,0.0,missouri,2016,1
29,1.0,0.0,0.0,missouri,2016,1
3,0.0,1.0,0.0,missouri,2016,0
30,0.0,1.0,0.0,missouri,2016,0
31,0.0,1.0,0.0,missouri,2016,0
32,0.0,1.0,0.0,missouri,2016,0
33,5127.0,12115.0,0.0,missouri,2016,0
34,0.0,1.0,0.0,missouri,2016,0
35,0.0,1.0,0.0,missouri,2016,0
36,1.0,0.0,0.0,missouri,2016,1
37,1.0,0.0,0.0,missouri,2016,1
38,0.0,13391.0,3993.0,missouri,2016,0
39,0.0,1.0,0.0,missouri,2016,0
4,0.0,1.0,0.0,missouri,2016,0
40,0.0,1.0,0.0,missouri,2016,0
41,0.0,1.0,0.0,missouri,2016,0
42,0.0,1.0,0.0,missouri,2016,0
43,3861.0,10258.0,0.0,missouri,2016,0
44,7309.0,9200.0,0.0,missouri,2016,0
45,8688.0,0.0,3516.0,missouri,2016,1
46,12140.0,7238.0,0.0,missouri,2016,1
47,7473.0,9532.0,0.0,missouri,2016,0
48,0.0,12277.0,2959.0,missouri,2016,0
49,0.0,1.0,0.0,missouri,2016,0
5,4326.0,12629.0,0.0,missouri,2016,0
50,0.0,1.0,0.0,missouri,2016,0
51,491.0,9648.0,0.0,missouri,2016,0
52,4037.0,9638.0,0.0,missouri,2016,0
53,0.0,1.0,0.0,missouri,2016,0
54,4098.0,10100.0,1006.0,missouri,2016,0
55,7139.0,12350.0,0.0,missouri,2016,0
56,5252.0,11237.0,0.0,missouri,2016,0
57,5338.0,10857.0,0.0,missouri,2016,0
58,2708.0,11585.0,0.0,missouri,2016,0
59,0.0,1.0,0.0,missouri,2016,0
6,0.0,1.0,0.0,missouri,2016,0
60,6202.0,11139.0,0.0,missouri,2016,0
61,4339.0,14255.0,0.0,missouri,2016,0
62,0.0,1.0,0.0,missouri,2016,0
63,6530.0,15627.0,0.0,missouri,2016,0
64,6567.0,12852.0,0.0,missouri,2016,0
65,7684.0,9716.0,545.0,missouri,2016,0
66,11882.0,1503.0,0.0,missouri,2016,1
67,1.0,0.0,0.0,missouri,2016,1
68,9863.0,0.0,7414.0,missouri,2016,1
69,1.0,0.0,0.0,missouri,2016,1
7,0.0,1.0,0.0,missouri,2016,0
70,8447.0,9491.0,0.0,missouri,2016,0
71,10699.0,6385.0,0.0,missouri,2016,1
72,10073.0,5287.0,0.0,missouri,2016,1
73,1.0,0.0,0.0,missouri,2016,1
74,1.0,0.0,0.0,missouri,2016,1
75,1.0,0.0,0.0,missouri,2016,1
76,1.0,0.0,0.0,missouri,2016,1
77,1.0,0.0,0.0,missouri,2016,1
78,10964.0,1744.0,0.0,missouri,2016,1
79,12971.0,0.0,1562.0,missouri,2016,1
8,0.0,1.0,0.0,missouri,2016,0
80,12917.0,0.0,2348.0,missouri,2016,1
81,1.0,0.0,0.0,missouri,2016,1
82,12840.0,5382.0,0.0,missouri,2016,1
83,13575.0,0.0,4229.0,missouri,2016,1
84,1.0,0.0,0.0,missouri,2016,1
85,11963.0,2701.0,0.0,missouri,2016,1
86,14582.0,0.0,2284.0,missouri,2016,1
87,1.0,0.0,0.0,missouri,2016,1
88,12891.0,0.0,5092.0,missouri,2016,1
89,8207.0,15310.0,0.0,missouri,2016,0
9,0.0,1.0,0.0,missouri,2016,0
90,12844.0,10214.0,0.0,missouri,2016,1
91,12287.0,9458.0,0.0,missouri,2016,1
92,9727.0,8857.0,0.0,missouri,2016,1
93,9081.0,5203.0,0.0,missouri,2016,1
94,8582.0,8969.0,0.0,missouri,2016,0
95,7565.0,12905.0,0.0,missouri,2016,0
96,0.0,1.0,0.0,missouri,2016,0
97,0.0,11516.0,3966.0,missouri,2016,0
98,8031.0,12710.0,0.0,missouri,2016,0
99,7943.0,10893.0,0.0,missouri,2016,0
1,1155.0,3045.0,0.0,montana,2016,0
10,0.0,4102.0,1516.0,montana,2016,0
100,4379.0,1.0,0.0,montana,2016,1
11,1305.0,3752.0,0.0,montana,2016,0
12,1883.0,3403.0,0.0,montana,2016,0
13,129.0,3942.0,0.0,montana,2016,0
14,1054.0,3681.0,0.0,montana,2016,0
15,1.0,0.0,0.0,montana,2016,1
16,1.0,0.0,0.0,montana,2016,1
17,1275.0,3700.0,0.0,montana,2016,0
18,0.0,1.0,0.0,montana,2016,0
19,1243.0,1.0,0.0,montana,2016,1
2,1035.0,3829.0,0.0,montana,2016,0
20,1625.0,3985.0,0.0,montana,2016,0
21,1.0,0.0,0.0,montana,2016,1
22,1801.0,2100.0,0.0,montana,2016,0
23,1817.0,1758.0,0.0,montana,2016,1
24,2292.0,1625.0,0.0,montana,2016,1
25,1861.0,1971.0,0.0,montana,2016,0
26,1375.0,1333.0,0.0,montana,2016,1
27,1406.0,3568.0,0.0,montana,2016,0
28,2231.0,1943.0,0.0,montana,2016,1
29,994.0,4032.0,0.0,montana,2016,0
3,2474.0,2203.0,0.0,montana,2016,1
30,1274.0,3871.0,0.0,montana,2016,0
31,1.0,0.0,0.0,montana,2016,1
32,1.0,0.0,0.0,montana,2016,1
33,1058.0,3562.0,0.0,montana,2016,0
34,1243.0,4278.0,0.0,montana,2016,0
35,882.0,3825.0,0.0,montana,2016,0
36,1177.0,3730.0,0.0,montana,2016,0
37,834.0,4831.0,0.0,montana,2016,0
38,1916.0,2255.0,0.0,montana,2016,0
39,922.0,3908.0,0.0,montana,2016,0
4,1170.0,3955.0,0.0,montana,2016,0
40,1654.0,3269.0,0.0,montana,2016,0
41,1.0,0.0,0.0,montana,2016,1
42,1.0,0.0,0.0,montana,2016,1
43,1523.0,2488.0,334.0,montana,2016,0
44,1606.0,2722.0,0.0,montana,2016,0
45,1453.0,3305.0,0.0,montana,2016,0
46,1939.0,3553.0,0.0,montana,2016,0
47,2272.0,1611.0,0.0,montana,2016,1
48,2551.0,2077.0,0.0,montana,2016,1
49,1856.0,1416.0,0.0,montana,2016,1
5,3257.0,2483.0,0.0,montana,2016,1
50,2117.0,1712.0,0.0,montana,2016,1
51,1759.0,2049.0,0.0,montana,2016,0
52,1801.0,1955.0,0.0,montana,2016,0
53,1543.0,5216.0,0.0,montana,2016,0
54,0.0,1.0,0.0,montana,2016,0
55,1149.0,3387.0,0.0,montana,2016,0
56,1247.0,2940.0,0.0,montana,2016,0
57,0.0,4247.0,748.0,montana,2016,0
58,2180.0,3746.0,0.0,montana,2016,0
59,1735.0,4225.0,0.0,montana,2016,0
6,1612.0,3770.0,313.0,montana,2016,0
60,2858.0,2607.0,0.0,montana,2016,1
61,3787.0,2804.0,287.0,montana,2016,1
62,1.0,0.0,0.0,montana,2016,1
63,2885.0,1959.0,0.0,montana,2016,1
64,2510.0,3873.0,0.0,montana,2016,0
65,3093.0,3149.0,0.0,montana,2016,0
66,1.0,0.0,0.0,montana,2016,1
67,1491.0,3290.0,0.0,montana,2016,0
68,1275.0,3700.0,0.0,montana,2016,0
69,1291.0,4266.0,0.0,montana,2016,0
7,1392.0,2604.0,0.0,montana,2016,0
70,1793.0,4038.0,0.0,montana,2016,0
71,0.0,1.0,0.0,montana,2016,0
72,1002.0,4331.0,0.0,montana,2016,0
73,1.0,0.0,0.0,montana,2016,1
74,1.0,0.0,0.0,montana,2016,1
75,2390.0,3389.0,0.0,montana,2016,0
76,1.0,0.0,0.0,montana,2016,1
